"","State.ID","District.ID","Year","Annual.Rainfall"
"438","Jammu and Kashmir","Pulwama",1930,6889.06
"439","Jammu and Kashmir","Pulwama",1931,7326.48
"440","Jammu and Kashmir","Pulwama",1932,6313.03
"441","Jammu and Kashmir","Pulwama",1933,7637.64
"442","Jammu and Kashmir","Pulwama",1934,5614.41
"443","Jammu and Kashmir","Pulwama",1935,7685.03
"444","Jammu and Kashmir","Pulwama",1936,7856.07
"445","Jammu and Kashmir","Pulwama",1937,7798.07
"446","Jammu and Kashmir","Pulwama",1938,6666.43
"447","Jammu and Kashmir","Pulwama",1939,6505.71
"448","Jammu and Kashmir","Pulwama",1940,6329.17
"449","Jammu and Kashmir","Pulwama",1941,6073.19
"450","Jammu and Kashmir","Pulwama",1942,7233.49
"451","Jammu and Kashmir","Pulwama",1943,5937.39
"452","Jammu and Kashmir","Pulwama",1944,7890.87
"453","Jammu and Kashmir","Pulwama",1945,7188.46
"454","Jammu and Kashmir","Pulwama",1946,6043.96
"455","Jammu and Kashmir","Pulwama",1947,4410.13
"456","Jammu and Kashmir","Pulwama",1948,7770.83
"457","Jammu and Kashmir","Pulwama",1949,7038.42
"458","Jammu and Kashmir","Pulwama",1950,7219.94
"459","Jammu and Kashmir","Pulwama",1951,7541.7
"460","Jammu and Kashmir","Pulwama",1952,5647.14
"461","Jammu and Kashmir","Pulwama",1953,7964.72
"462","Jammu and Kashmir","Pulwama",1954,8186.41
"463","Jammu and Kashmir","Pulwama",1955,7442.39
"464","Jammu and Kashmir","Pulwama",1956,7030.13
"465","Jammu and Kashmir","Pulwama",1957,8924.68
"466","Jammu and Kashmir","Pulwama",1958,7495.78
"467","Jammu and Kashmir","Pulwama",1959,8235.96
"468","Jammu and Kashmir","Pulwama",1960,5850.9
"469","Jammu and Kashmir","Pulwama",1961,7463.96
"470","Jammu and Kashmir","Pulwama",1962,5931.77
"471","Jammu and Kashmir","Pulwama",1963,7129.95
"472","Jammu and Kashmir","Pulwama",1964,8039.98
"473","Jammu and Kashmir","Pulwama",1965,8555.52
"474","Jammu and Kashmir","Pulwama",1966,8468.76
"475","Jammu and Kashmir","Pulwama",1967,6468.49
"476","Jammu and Kashmir","Pulwama",1968,6910.88
"477","Jammu and Kashmir","Pulwama",1969,8302.77
"478","Jammu and Kashmir","Pulwama",1970,7092.22
"479","Jammu and Kashmir","Pulwama",1971,6802.71
"480","Jammu and Kashmir","Pulwama",1972,6436.29
"481","Jammu and Kashmir","Pulwama",1973,6463.92
"482","Jammu and Kashmir","Pulwama",1974,8532.68
"483","Jammu and Kashmir","Pulwama",1975,6751.38
"484","Jammu and Kashmir","Pulwama",1976,8745.88
"485","Jammu and Kashmir","Pulwama",1977,8498.73
"486","Jammu and Kashmir","Pulwama",1978,8005.87
"487","Jammu and Kashmir","Pulwama",1979,7143.26
"488","Jammu and Kashmir","Pulwama",1980,8201.3
"489","Jammu and Kashmir","Pulwama",1981,7381.87
"490","Jammu and Kashmir","Pulwama",1982,8921.51
"491","Jammu and Kashmir","Pulwama",1983,9708.55
"492","Jammu and Kashmir","Pulwama",1984,7159.98
"493","Jammu and Kashmir","Pulwama",1985,6934.62
"494","Jammu and Kashmir","Pulwama",1986,7940.38
"495","Jammu and Kashmir","Pulwama",1987,7707.24
"496","Jammu and Kashmir","Pulwama",1988,8919.23
"497","Jammu and Kashmir","Pulwama",1989,7783.79
"498","Jammu and Kashmir","Pulwama",1990,8519.63
"499","Jammu and Kashmir","Pulwama",1991,7073.31
"500","Jammu and Kashmir","Pulwama",1992,8837.31
"501","Jammu and Kashmir","Pulwama",1993,6439.74
"502","Jammu and Kashmir","Pulwama",1994,7951.78
"503","Jammu and Kashmir","Pulwama",1995,8415.01
"504","Jammu and Kashmir","Pulwama",1996,9005.43
"505","Jammu and Kashmir","Pulwama",1997,8165.24
"506","Jammu and Kashmir","Pulwama",1998,6817.79
"507","Jammu and Kashmir","Pulwama",1999,6227.45
"508","Jammu and Kashmir","Pulwama",2000,6073.72
"509","Jammu and Kashmir","Pulwama",2001,7032.22
"510","Jammu and Kashmir","Pulwama",2002,6821.5
"511","Jammu and Kashmir","Anantnag (Kashmir South)",1901,6686.62
"512","Jammu and Kashmir","Anantnag (Kashmir South)",1902,6648.73
"513","Jammu and Kashmir","Anantnag (Kashmir South)",1903,6690.07
"514","Jammu and Kashmir","Anantnag (Kashmir South)",1904,7669.72
"515","Jammu and Kashmir","Anantnag (Kashmir South)",1905,6046.33
"516","Jammu and Kashmir","Anantnag (Kashmir South)",1906,6755.95
"517","Jammu and Kashmir","Anantnag (Kashmir South)",1907,7070.51
"518","Jammu and Kashmir","Anantnag (Kashmir South)",1908,7752.28
"519","Jammu and Kashmir","Anantnag (Kashmir South)",1909,7965.04
"520","Jammu and Kashmir","Anantnag (Kashmir South)",1910,6741.19
"521","Jammu and Kashmir","Anantnag (Kashmir South)",1911,7157.06
"522","Jammu and Kashmir","Anantnag (Kashmir South)",1912,6436.75
"523","Jammu and Kashmir","Anantnag (Kashmir South)",1913,6834.01
"524","Jammu and Kashmir","Anantnag (Kashmir South)",1914,8514.66
"525","Jammu and Kashmir","Anantnag (Kashmir South)",1915,5643.75
"526","Jammu and Kashmir","Anantnag (Kashmir South)",1916,6339.33
"527","Jammu and Kashmir","Anantnag (Kashmir South)",1917,7856.41
"528","Jammu and Kashmir","Anantnag (Kashmir South)",1918,5835.62
"529","Jammu and Kashmir","Anantnag (Kashmir South)",1919,6614.58
"530","Jammu and Kashmir","Anantnag (Kashmir South)",1920,5979.11
"531","Jammu and Kashmir","Anantnag (Kashmir South)",1921,7021.71
"532","Jammu and Kashmir","Anantnag (Kashmir South)",1922,6721.16
"533","Jammu and Kashmir","Anantnag (Kashmir South)",1923,7422.75
"534","Jammu and Kashmir","Anantnag (Kashmir South)",1924,7277.32
"535","Jammu and Kashmir","Anantnag (Kashmir South)",1925,6604.4
"536","Jammu and Kashmir","Anantnag (Kashmir South)",1926,7059.88
"537","Jammu and Kashmir","Anantnag (Kashmir South)",1927,5928.01
"538","Jammu and Kashmir","Anantnag (Kashmir South)",1928,6667.46
"539","Jammu and Kashmir","Anantnag (Kashmir South)",1929,6759.85
"540","Jammu and Kashmir","Anantnag (Kashmir South)",1930,6495.28
"541","Jammu and Kashmir","Anantnag (Kashmir South)",1931,7109.86
"542","Jammu and Kashmir","Anantnag (Kashmir South)",1932,5861.2
"543","Jammu and Kashmir","Anantnag (Kashmir South)",1933,7330
"544","Jammu and Kashmir","Anantnag (Kashmir South)",1934,5474.95
"545","Jammu and Kashmir","Anantnag (Kashmir South)",1935,7310.37
"546","Jammu and Kashmir","Anantnag (Kashmir South)",1936,7637.86
"547","Jammu and Kashmir","Anantnag (Kashmir South)",1937,7556.27
"548","Jammu and Kashmir","Anantnag (Kashmir South)",1938,6379.68
"549","Jammu and Kashmir","Anantnag (Kashmir South)",1939,6315.84
"550","Jammu and Kashmir","Anantnag (Kashmir South)",1940,6160.82
"551","Jammu and Kashmir","Anantnag (Kashmir South)",1941,5881.78
"552","Jammu and Kashmir","Anantnag (Kashmir South)",1942,6998.44
"553","Jammu and Kashmir","Anantnag (Kashmir South)",1943,5704.03
"554","Jammu and Kashmir","Anantnag (Kashmir South)",1944,7508.33
"555","Jammu and Kashmir","Anantnag (Kashmir South)",1945,6987.44
"556","Jammu and Kashmir","Anantnag (Kashmir South)",1946,5828.32
"557","Jammu and Kashmir","Anantnag (Kashmir South)",1947,4300.71
"558","Jammu and Kashmir","Anantnag (Kashmir South)",1948,7479.87
"559","Jammu and Kashmir","Anantnag (Kashmir South)",1949,6711.68
"560","Jammu and Kashmir","Anantnag (Kashmir South)",1950,7074.18
"561","Jammu and Kashmir","Anantnag (Kashmir South)",1951,7286.86
"562","Jammu and Kashmir","Anantnag (Kashmir South)",1952,5433.59
"563","Jammu and Kashmir","Anantnag (Kashmir South)",1953,7697.29
"564","Jammu and Kashmir","Anantnag (Kashmir South)",1954,7780.42
"565","Jammu and Kashmir","Anantnag (Kashmir South)",1955,7082.29
"566","Jammu and Kashmir","Anantnag (Kashmir South)",1956,6781.23
"567","Jammu and Kashmir","Anantnag (Kashmir South)",1957,8657.42
"568","Jammu and Kashmir","Anantnag (Kashmir South)",1958,7189.66
"569","Jammu and Kashmir","Anantnag (Kashmir South)",1959,7995.81
"570","Jammu and Kashmir","Anantnag (Kashmir South)",1960,5627.92
"571","Jammu and Kashmir","Anantnag (Kashmir South)",1961,7158.45
"572","Jammu and Kashmir","Anantnag (Kashmir South)",1962,5757.42
"573","Jammu and Kashmir","Anantnag (Kashmir South)",1963,6828.65
"574","Jammu and Kashmir","Anantnag (Kashmir South)",1964,7738.84
"575","Jammu and Kashmir","Anantnag (Kashmir South)",1965,8022.74
"576","Jammu and Kashmir","Anantnag (Kashmir South)",1966,8191.71
"577","Jammu and Kashmir","Anantnag (Kashmir South)",1967,6202.56
"578","Jammu and Kashmir","Anantnag (Kashmir South)",1968,6562.26
"579","Jammu and Kashmir","Anantnag (Kashmir South)",1969,7947.4
"580","Jammu and Kashmir","Anantnag (Kashmir South)",1970,6622.39
"581","Jammu and Kashmir","Anantnag (Kashmir South)",1971,6486.52
"582","Jammu and Kashmir","Anantnag (Kashmir South)",1972,6248.81
"583","Jammu and Kashmir","Anantnag (Kashmir South)",1973,6275.4
"584","Jammu and Kashmir","Anantnag (Kashmir South)",1974,8177.42
"585","Jammu and Kashmir","Anantnag (Kashmir South)",1975,6498.47
"586","Jammu and Kashmir","Anantnag (Kashmir South)",1976,8378.57
"587","Jammu and Kashmir","Anantnag (Kashmir South)",1977,8110.24
"588","Jammu and Kashmir","Anantnag (Kashmir South)",1978,7650.71
"589","Jammu and Kashmir","Anantnag (Kashmir South)",1979,6844.38
"590","Jammu and Kashmir","Anantnag (Kashmir South)",1980,7812.41
"591","Jammu and Kashmir","Anantnag (Kashmir South)",1981,7025.33
"592","Jammu and Kashmir","Anantnag (Kashmir South)",1982,8534.39
"593","Jammu and Kashmir","Anantnag (Kashmir South)",1983,9279.05
"594","Jammu and Kashmir","Anantnag (Kashmir South)",1984,6882.8
"595","Jammu and Kashmir","Anantnag (Kashmir South)",1985,6691.52
"596","Jammu and Kashmir","Anantnag (Kashmir South)",1986,7658.94
"597","Jammu and Kashmir","Anantnag (Kashmir South)",1987,7316.55
"598","Jammu and Kashmir","Anantnag (Kashmir South)",1988,8568.99
"599","Jammu and Kashmir","Anantnag (Kashmir South)",1989,7372.11
"600","Jammu and Kashmir","Anantnag (Kashmir South)",1990,8222.43
"601","Jammu and Kashmir","Anantnag (Kashmir South)",1991,6709.03
"602","Jammu and Kashmir","Anantnag (Kashmir South)",1992,8487.81
"603","Jammu and Kashmir","Anantnag (Kashmir South)",1993,6158.62
"604","Jammu and Kashmir","Anantnag (Kashmir South)",1994,7562.54
"605","Jammu and Kashmir","Anantnag (Kashmir South)",1995,7965.87
"606","Jammu and Kashmir","Anantnag (Kashmir South)",1996,8681.3
"607","Jammu and Kashmir","Anantnag (Kashmir South)",1997,7865.08
"608","Jammu and Kashmir","Anantnag (Kashmir South)",1998,6629.19
"609","Jammu and Kashmir","Anantnag (Kashmir South)",1999,6079.53
"610","Jammu and Kashmir","Anantnag (Kashmir South)",2000,5824.48
"611","Jammu and Kashmir","Anantnag (Kashmir South)",2001,6691.02
"612","Jammu and Kashmir","Anantnag (Kashmir South)",2002,6515.46
"613","Jammu and Kashmir","Ladakh (Leh)",1901,5236.88
"614","Jammu and Kashmir","Ladakh (Leh)",1902,5862.22
"615","Jammu and Kashmir","Ladakh (Leh)",1903,4739.62
"616","Jammu and Kashmir","Ladakh (Leh)",1904,6514.57
"617","Jammu and Kashmir","Ladakh (Leh)",1905,5302.83
"618","Jammu and Kashmir","Ladakh (Leh)",1906,6272.24
"619","Jammu and Kashmir","Ladakh (Leh)",1907,5720.93
"620","Jammu and Kashmir","Ladakh (Leh)",1908,5751.13
"621","Jammu and Kashmir","Ladakh (Leh)",1909,6341.09
"622","Jammu and Kashmir","Ladakh (Leh)",1910,6361.85
"623","Jammu and Kashmir","Ladakh (Leh)",1911,5655.52
"624","Jammu and Kashmir","Ladakh (Leh)",1912,5704.33
"625","Jammu and Kashmir","Ladakh (Leh)",1913,6722.92
"626","Jammu and Kashmir","Ladakh (Leh)",1914,6400.4
"627","Jammu and Kashmir","Ladakh (Leh)",1915,5979.38
"628","Jammu and Kashmir","Ladakh (Leh)",1916,5257.34
"629","Jammu and Kashmir","Ladakh (Leh)",1917,6636.01
"630","Jammu and Kashmir","Ladakh (Leh)",1918,4750.95
"631","Jammu and Kashmir","Ladakh (Leh)",1919,4935.64
"632","Jammu and Kashmir","Ladakh (Leh)",1920,5734.69
"633","Jammu and Kashmir","Ladakh (Leh)",1921,6134.33
"634","Jammu and Kashmir","Ladakh (Leh)",1922,6389.8
"635","Jammu and Kashmir","Ladakh (Leh)",1923,5841.97
"636","Jammu and Kashmir","Ladakh (Leh)",1924,6195.89
"637","Jammu and Kashmir","Ladakh (Leh)",1925,5580.04
"638","Jammu and Kashmir","Ladakh (Leh)",1926,5634.92
"639","Jammu and Kashmir","Ladakh (Leh)",1927,6002.28
"640","Jammu and Kashmir","Ladakh (Leh)",1928,5773.49
"641","Jammu and Kashmir","Ladakh (Leh)",1929,5256.07
"642","Jammu and Kashmir","Ladakh (Leh)",1930,5310.97
"643","Jammu and Kashmir","Ladakh (Leh)",1931,6629.46
"644","Jammu and Kashmir","Ladakh (Leh)",1932,4926.08
"645","Jammu and Kashmir","Ladakh (Leh)",1933,6020.76
"646","Jammu and Kashmir","Ladakh (Leh)",1934,5184.47
"647","Jammu and Kashmir","Ladakh (Leh)",1935,5791.71
"648","Jammu and Kashmir","Ladakh (Leh)",1936,6921.43
"649","Jammu and Kashmir","Ladakh (Leh)",1937,6325.69
"650","Jammu and Kashmir","Ladakh (Leh)",1938,5644.47
"651","Jammu and Kashmir","Ladakh (Leh)",1939,5836.1
"652","Jammu and Kashmir","Ladakh (Leh)",1940,6019.95
"653","Jammu and Kashmir","Ladakh (Leh)",1941,5820.53
"654","Jammu and Kashmir","Ladakh (Leh)",1942,5453.31
"655","Jammu and Kashmir","Ladakh (Leh)",1943,5465.79
"656","Jammu and Kashmir","Ladakh (Leh)",1944,4671.65
"657","Jammu and Kashmir","Ladakh (Leh)",1945,6387.78
"658","Jammu and Kashmir","Ladakh (Leh)",1946,4763.01
"659","Jammu and Kashmir","Ladakh (Leh)",1947,4421.19
"660","Jammu and Kashmir","Ladakh (Leh)",1948,5010.17
"661","Jammu and Kashmir","Ladakh (Leh)",1949,5319.53
"662","Jammu and Kashmir","Ladakh (Leh)",1950,6200.89
"663","Jammu and Kashmir","Ladakh (Leh)",1951,6695.99
"664","Jammu and Kashmir","Ladakh (Leh)",1952,4391.22
"665","Jammu and Kashmir","Ladakh (Leh)",1953,7169.65
"666","Jammu and Kashmir","Ladakh (Leh)",1954,6421.48
"667","Jammu and Kashmir","Ladakh (Leh)",1955,5522.49
"668","Jammu and Kashmir","Ladakh (Leh)",1956,4907.58
"669","Jammu and Kashmir","Ladakh (Leh)",1957,6931.44
"670","Jammu and Kashmir","Ladakh (Leh)",1958,5528.34
"671","Jammu and Kashmir","Ladakh (Leh)",1959,6129.88
"672","Jammu and Kashmir","Ladakh (Leh)",1960,4955.04
"673","Jammu and Kashmir","Ladakh (Leh)",1961,4371.57
"674","Jammu and Kashmir","Ladakh (Leh)",1962,4840.54
"675","Jammu and Kashmir","Ladakh (Leh)",1963,4575.73
"676","Jammu and Kashmir","Ladakh (Leh)",1964,5858.17
"677","Jammu and Kashmir","Ladakh (Leh)",1965,4831.74
"678","Jammu and Kashmir","Ladakh (Leh)",1966,8249.08
"679","Jammu and Kashmir","Ladakh (Leh)",1967,4332.52
"680","Jammu and Kashmir","Ladakh (Leh)",1968,3447.17
"681","Jammu and Kashmir","Ladakh (Leh)",1969,6194.5
"682","Jammu and Kashmir","Ladakh (Leh)",1970,4251.85
"683","Jammu and Kashmir","Ladakh (Leh)",1971,5561.6
"684","Jammu and Kashmir","Ladakh (Leh)",1972,5725.11
"685","Jammu and Kashmir","Ladakh (Leh)",1973,5075.63
"686","Jammu and Kashmir","Ladakh (Leh)",1974,6318.64
"687","Jammu and Kashmir","Ladakh (Leh)",1975,4912.63
"688","Jammu and Kashmir","Ladakh (Leh)",1976,5628.93
"689","Jammu and Kashmir","Ladakh (Leh)",1977,7833.3
"690","Jammu and Kashmir","Ladakh (Leh)",1978,5235.49
"691","Jammu and Kashmir","Ladakh (Leh)",1979,4562.87
"692","Jammu and Kashmir","Ladakh (Leh)",1980,4713.17
"693","Jammu and Kashmir","Ladakh (Leh)",1981,5815.41
"694","Jammu and Kashmir","Ladakh (Leh)",1982,4772.88
"695","Jammu and Kashmir","Ladakh (Leh)",1983,6789.73
"696","Jammu and Kashmir","Ladakh (Leh)",1984,4765.99
"697","Jammu and Kashmir","Ladakh (Leh)",1985,5069.24
"698","Jammu and Kashmir","Ladakh (Leh)",1986,5938.22
"699","Jammu and Kashmir","Ladakh (Leh)",1987,5820.8
"700","Jammu and Kashmir","Ladakh (Leh)",1988,6758.54
"701","Jammu and Kashmir","Ladakh (Leh)",1989,4567.96
"702","Jammu and Kashmir","Ladakh (Leh)",1990,5882.75
"703","Jammu and Kashmir","Ladakh (Leh)",1991,4328.19
"704","Jammu and Kashmir","Ladakh (Leh)",1992,6473.34
"705","Jammu and Kashmir","Ladakh (Leh)",1993,4396.85
"706","Jammu and Kashmir","Ladakh (Leh)",1994,4610.65
"707","Jammu and Kashmir","Ladakh (Leh)",1995,5108.32
"708","Jammu and Kashmir","Ladakh (Leh)",1996,6664.27
"709","Jammu and Kashmir","Ladakh (Leh)",1997,4480.24
"710","Jammu and Kashmir","Ladakh (Leh)",1998,5487.31
"711","Jammu and Kashmir","Ladakh (Leh)",1999,4732.96
"712","Jammu and Kashmir","Ladakh (Leh)",2000,3746.73
"713","Jammu and Kashmir","Ladakh (Leh)",2001,4386.23
"714","Jammu and Kashmir","Ladakh (Leh)",2002,5118.73
"715","Jammu and Kashmir","Kargil",1901,5397.19
"716","Jammu and Kashmir","Kargil",1902,6257.36
"717","Jammu and Kashmir","Kargil",1903,5018.95
"718","Jammu and Kashmir","Kargil",1904,6841.29
"719","Jammu and Kashmir","Kargil",1905,5489.87
"720","Jammu and Kashmir","Kargil",1906,6298.77
"721","Jammu and Kashmir","Kargil",1907,6174.39
"722","Jammu and Kashmir","Kargil",1908,6766.59
"723","Jammu and Kashmir","Kargil",1909,7064.13
"724","Jammu and Kashmir","Kargil",1910,6815.85
"725","Jammu and Kashmir","Kargil",1911,6115.32
"726","Jammu and Kashmir","Kargil",1912,5971.62
"727","Jammu and Kashmir","Kargil",1913,6881.01
"728","Jammu and Kashmir","Kargil",1914,7028.23
"729","Jammu and Kashmir","Kargil",1915,5950.98
"730","Jammu and Kashmir","Kargil",1916,5520.42
"731","Jammu and Kashmir","Kargil",1917,7029.53
"732","Jammu and Kashmir","Kargil",1918,4963.03
"733","Jammu and Kashmir","Kargil",1919,5349.59
"734","Jammu and Kashmir","Kargil",1920,5823.4
"735","Jammu and Kashmir","Kargil",1921,6392.26
"736","Jammu and Kashmir","Kargil",1922,6805.65
"737","Jammu and Kashmir","Kargil",1923,6323.96
"738","Jammu and Kashmir","Kargil",1924,6475.44
"739","Jammu and Kashmir","Kargil",1925,5473.6
"740","Jammu and Kashmir","Kargil",1926,5988.94
"741","Jammu and Kashmir","Kargil",1927,5726.69
"742","Jammu and Kashmir","Kargil",1928,5857.74
"743","Jammu and Kashmir","Kargil",1929,5328.84
"744","Jammu and Kashmir","Kargil",1930,5398.43
"745","Jammu and Kashmir","Kargil",1931,7063.03
"746","Jammu and Kashmir","Kargil",1932,5192.51
"747","Jammu and Kashmir","Kargil",1933,6518.96
"748","Jammu and Kashmir","Kargil",1934,5258.84
"749","Jammu and Kashmir","Kargil",1935,5920.94
"750","Jammu and Kashmir","Kargil",1936,7494.1
"751","Jammu and Kashmir","Kargil",1937,6843.38
"752","Jammu and Kashmir","Kargil",1938,6071.39
"753","Jammu and Kashmir","Kargil",1939,6218.42
"754","Jammu and Kashmir","Kargil",1940,6124.96
"755","Jammu and Kashmir","Kargil",1941,5766.54
"756","Jammu and Kashmir","Kargil",1942,6092.46
"757","Jammu and Kashmir","Kargil",1943,5475.32
"758","Jammu and Kashmir","Kargil",1944,5976
"759","Jammu and Kashmir","Kargil",1945,6707.05
"760","Jammu and Kashmir","Kargil",1946,5117.87
"761","Jammu and Kashmir","Kargil",1947,4265.57
"762","Jammu and Kashmir","Kargil",1948,6284.98
"763","Jammu and Kashmir","Kargil",1949,5877.58
"764","Jammu and Kashmir","Kargil",1950,6589.62
"765","Jammu and Kashmir","Kargil",1951,6550.29
"766","Jammu and Kashmir","Kargil",1952,4727.28
"767","Jammu and Kashmir","Kargil",1953,7246.94
"768","Jammu and Kashmir","Kargil",1954,7122.5
"769","Jammu and Kashmir","Kargil",1955,6306.59
"770","Jammu and Kashmir","Kargil",1956,6039.39
"771","Jammu and Kashmir","Kargil",1957,7842.96
"772","Jammu and Kashmir","Kargil",1958,6762.63
"773","Jammu and Kashmir","Kargil",1959,7082.93
"774","Jammu and Kashmir","Kargil",1960,5231.53
"775","Jammu and Kashmir","Kargil",1961,5641.91
"776","Jammu and Kashmir","Kargil",1962,5363.18
"777","Jammu and Kashmir","Kargil",1963,5788.79
"778","Jammu and Kashmir","Kargil",1964,6948.04
"779","Jammu and Kashmir","Kargil",1965,5748.97
"780","Jammu and Kashmir","Kargil",1966,8259.58
"781","Jammu and Kashmir","Kargil",1967,5131
"782","Jammu and Kashmir","Kargil",1968,4886.61
"783","Jammu and Kashmir","Kargil",1969,7005.42
"784","Jammu and Kashmir","Kargil",1970,4858.38
"785","Jammu and Kashmir","Kargil",1971,5928.56
"786","Jammu and Kashmir","Kargil",1972,6168.49
"787","Jammu and Kashmir","Kargil",1973,5655.95
"788","Jammu and Kashmir","Kargil",1974,7410.54
"789","Jammu and Kashmir","Kargil",1975,5783.85
"790","Jammu and Kashmir","Kargil",1976,7094.1
"791","Jammu and Kashmir","Kargil",1977,7677.57
"792","Jammu and Kashmir","Kargil",1978,6174.93
"793","Jammu and Kashmir","Kargil",1979,5719.28
"794","Jammu and Kashmir","Kargil",1980,6709.15
"795","Jammu and Kashmir","Kargil",1981,6557.79
"796","Jammu and Kashmir","Kargil",1982,6792.49
"797","Jammu and Kashmir","Kargil",1983,8056.43
"798","Jammu and Kashmir","Kargil",1984,5910.41
"799","Jammu and Kashmir","Kargil",1985,6096.37
"800","Jammu and Kashmir","Kargil",1986,6962.89
"801","Jammu and Kashmir","Kargil",1987,6184.96
"802","Jammu and Kashmir","Kargil",1988,7642.12
"803","Jammu and Kashmir","Kargil",1989,5894.87
"804","Jammu and Kashmir","Kargil",1990,7021.96
"805","Jammu and Kashmir","Kargil",1991,5477.05
"806","Jammu and Kashmir","Kargil",1992,7304.54
"807","Jammu and Kashmir","Kargil",1993,5413.47
"808","Jammu and Kashmir","Kargil",1994,6428.07
"809","Jammu and Kashmir","Kargil",1995,6066.25
"810","Jammu and Kashmir","Kargil",1996,7993.84
"811","Jammu and Kashmir","Kargil",1997,6266.41
