State,District,Year,Ground_Water_Level,Date
ORISSA,Dhenkanal,2009,0,2009/12/01
ORISSA,Gajapati,2005,0.659375,2005/12/01
ORISSA,Gajapati,2006,0,2006/12/01
ORISSA,Gajapati,2007,0.606875,2007/12/01
ORISSA,Gajapati,2008,0,2008/12/01
ORISSA,Gajapati,2009,0,2009/12/01
ORISSA,Ganjam,2005,0.22313953488372,2005/12/01
ORISSA,Ganjam,2006,0,2006/12/01
ORISSA,Ganjam,2007,0.27778947368421,2007/12/01
ORISSA,Ganjam,2008,0.0610752688172,2008/12/01
ORISSA,Ganjam,2009,0,2009/12/01
ORISSA,Jagatsinghapur,2005,0.15421052631579,2005/12/01
ORISSA,Jagatsinghapur,2006,0.1325,2006/12/01
ORISSA,Jagatsinghapur,2007,0.389375,2007/12/01
ORISSA,Jagatsinghapur,2008,0.10684210526316,2008/12/01
ORISSA,Jagatsinghapur,2009,0,2009/12/01
ORISSA,Jajapur,2005,0.03708333333333,2005/12/01
ORISSA,Jajapur,2006,0.07928571428571,2006/12/01
ORISSA,Jajapur,2007,0.24178571428571,2007/12/01
ORISSA,Jajapur,2008,0,2008/12/01
ORISSA,Jajapur,2009,0,2009/12/01
ORISSA,Jharsuguda,2005,0,2005/12/01
ORISSA,Jharsuguda,2006,0,2006/12/01
ORISSA,Jharsuguda,2007,1.48333333333333,2007/12/01
ORISSA,Jharsuguda,2008,0.65111111111111,2008/12/01
ORISSA,Jharsuguda,2009,0,2009/12/01
ORISSA,Kalahandi,2005,0.48520833333333,2005/12/01
ORISSA,Kalahandi,2006,0.06912280701754,2006/12/01
ORISSA,Kalahandi,2007,0.51641509433962,2007/12/01
ORISSA,Kalahandi,2008,0.40759259259259,2008/12/01
ORISSA,Kalahandi,2009,0,2009/12/01
ORISSA,Kandhamal,2005,0.29848484848485,2005/12/01
ORISSA,Kandhamal,2006,0.18285714285714,2006/12/01
ORISSA,Kandhamal,2007,0.9753125,2007/12/01
ORISSA,Kandhamal,2008,0.21612903225807,2008/12/01
ORISSA,Kandhamal,2009,0,2009/12/01
ORISSA,Kendrapara,2005,0.25833333333333,2005/12/01
ORISSA,Kendrapara,2006,0.34,2006/12/01
ORISSA,Kendrapara,2007,0.542,2007/12/01
ORISSA,Kendrapara,2008,0.23466666666667,2008/12/01
ORISSA,Kendrapara,2009,0,2009/12/01
ORISSA,Kendujhar,2005,0.30941176470588,2005/12/01
ORISSA,Kendujhar,2006,0.26339285714286,2006/12/01
ORISSA,Kendujhar,2007,0.34472727272727,2007/12/01
ORISSA,Kendujhar,2008,0.09472727272727,2008/12/01
ORISSA,Kendujhar,2009,0,2009/12/01
ORISSA,Khordha,2005,0.63105263157895,2005/12/01
ORISSA,Khordha,2006,0.52086956521739,2006/12/01
ORISSA,Khordha,2007,1.31434782608696,2007/12/01
ORISSA,Khordha,2008,0.89681818181818,2008/12/01
ORISSA,Khordha,2009,0,2009/12/01
ORISSA,Koraput,2005,0.6,2005/12/01
ORISSA,Koraput,2006,0.53813953488372,2006/12/01
ORISSA,Koraput,2007,0.81146341463415,2007/12/01
ORISSA,Koraput,2008,0.33,2008/12/01
ORISSA,Koraput,2009,0,2009/12/01
ORISSA,Malkangiri,2005,0.42347826086957,2005/12/01
ORISSA,Malkangiri,2006,0.25458333333333,2006/12/01
ORISSA,Malkangiri,2007,0.23125,2007/12/01
ORISSA,Malkangiri,2008,0,2008/12/01
ORISSA,Malkangiri,2009,0,2009/12/01
ORISSA,Mayurbhanj,2005,0.67835820895522,2005/12/01
ORISSA,Mayurbhanj,2006,0.54242424242424,2006/12/01
ORISSA,Mayurbhanj,2007,0.85507462686567,2007/12/01
ORISSA,Mayurbhanj,2008,0.32779411764706,2008/12/01
ORISSA,Mayurbhanj,2009,0,2009/12/01
ORISSA,Nabarangapur,2005,0,2005/12/01
ORISSA,Nabarangapur,2006,0,2006/12/01
ORISSA,Nabarangapur,2007,1.07857142857143,2007/12/01
ORISSA,Nabarangapur,2008,0.31052631578947,2008/12/01
ORISSA,Nabarangapur,2009,0,2009/12/01
ORISSA,Nayagarh,2005,1.140625,2005/12/01
ORISSA,Nayagarh,2006,0.59952380952381,2006/12/01
ORISSA,Nayagarh,2007,1.404,2007/12/01
ORISSA,Nayagarh,2008,0.57142857142857,2008/12/01
ORISSA,Nayagarh,2009,0,2009/12/01
ORISSA,Nuapada,2005,0.429375,2005/12/01
ORISSA,Nuapada,2006,0,2006/12/01
ORISSA,Nuapada,2007,0.379,2007/12/01
ORISSA,Nuapada,2008,0.29473684210526,2008/12/01
ORISSA,Nuapada,2009,0,2009/12/01
ORISSA,Puri,2005,0,2005/12/01
ORISSA,Puri,2006,0.09657894736842,2006/12/01
ORISSA,Puri,2007,0.25,2007/12/01
ORISSA,Puri,2008,0.04268292682927,2008/12/01
ORISSA,Puri,2009,0,2009/12/01
ORISSA,Rayagada,2005,0.385,2005/12/01
ORISSA,Rayagada,2006,0,2006/12/01
ORISSA,Rayagada,2007,0.37222222222222,2007/12/01
ORISSA,Rayagada,2008,0,2008/12/01
ORISSA,Rayagada,2009,0,2009/12/01
ORISSA,Sambalpur,2005,0.32976744186047,2005/12/01
ORISSA,Sambalpur,2006,0.19911111111111,2006/12/01
ORISSA,Sambalpur,2007,0.42065217391304,2007/12/01
ORISSA,Sambalpur,2008,0.44866666666667,2008/12/01
ORISSA,Sambalpur,2009,0,2009/12/01
ORISSA,Sonapur,2005,0.15,2005/12/01
ORISSA,Sonapur,2006,0.302,2006/12/01
ORISSA,Sonapur,2007,0.14724137931035,2007/12/01
ORISSA,Sonapur,2008,0.13275862068965,2008/12/01
ORISSA,Sonapur,2009,0,2009/12/01
ORISSA,Sundargarh,2005,0.83146341463415,2005/12/01
ORISSA,Sundargarh,2006,0.46604651162791,2006/12/01
ORISSA,Sundargarh,2007,0.72348837209302,2007/12/01
ORISSA,Sundargarh,2008,0.19318181818182,2008/12/01
ORISSA,Sundargarh,2009,0,2009/12/01
PONDICHERRY,Karaikal,2005,0,2005/12/01
PONDICHERRY,Karaikal,2006,0,2006/12/01
PONDICHERRY,Karaikal,2007,0,2007/12/01
PONDICHERRY,Karaikal,2008,0,2008/12/01
PONDICHERRY,Karaikal,2009,0,2009/12/01
PONDICHERRY,Mahe,2005,0,2005/12/01
PONDICHERRY,Mahe,2006,0,2006/12/01
PONDICHERRY,Mahe,2007,0,2007/12/01
PONDICHERRY,Mahe,2008,0,2008/12/01
PONDICHERRY,Mahe,2009,0,2009/12/01
PONDICHERRY,Pondicherry,2005,0,2005/12/01
PONDICHERRY,Pondicherry,2006,0,2006/12/01
PONDICHERRY,Pondicherry,2007,0,2007/12/01
PONDICHERRY,Pondicherry,2008,0,2008/12/01
PONDICHERRY,Pondicherry,2009,0,2009/12/01
PONDICHERRY,Yanam,2005,0,2005/12/01
PONDICHERRY,Yanam,2006,0,2006/12/01
PONDICHERRY,Yanam,2007,0,2007/12/01
PONDICHERRY,Yanam,2008,0,2008/12/01
PONDICHERRY,Yanam,2009,0,2009/12/01
PUNJAB,Amritsar,2005,0,2005/12/01
PUNJAB,Amritsar,2006,0,2006/12/01
PUNJAB,Amritsar,2007,0,2007/12/01
PUNJAB,Amritsar,2008,0,2008/12/01
PUNJAB,Amritsar,2009,0,2009/12/01
PUNJAB,Bathinda,2005,0,2005/12/01
PUNJAB,Bathinda,2006,0,2006/12/01
PUNJAB,Bathinda,2007,0,2007/12/01
PUNJAB,Bathinda,2008,0,2008/12/01
PUNJAB,Bathinda,2009,0,2009/12/01
PUNJAB,Faridkot,2005,0,2005/12/01
PUNJAB,Faridkot,2006,0,2006/12/01
PUNJAB,Faridkot,2007,0,2007/12/01
PUNJAB,Faridkot,2008,0,2008/12/01
PUNJAB,Faridkot,2009,0,2009/12/01
PUNJAB,FatehgarhSahib,2005,0,2005/12/01
PUNJAB,FatehgarhSahib,2006,0,2006/12/01
PUNJAB,FatehgarhSahib,2007,0,2007/12/01
PUNJAB,FatehgarhSahib,2008,0,2008/12/01
PUNJAB,FatehgarhSahib,2009,0,2009/12/01
PUNJAB,Firozpur,2005,0,2005/12/01
PUNJAB,Firozpur,2006,0,2006/12/01
PUNJAB,Firozpur,2007,0,2007/12/01
PUNJAB,Firozpur,2008,0,2008/12/01
PUNJAB,Firozpur,2009,0,2009/12/01
PUNJAB,Gurdaspur,2005,0,2005/12/01
PUNJAB,Gurdaspur,2006,0,2006/12/01
PUNJAB,Gurdaspur,2007,0,2007/12/01
PUNJAB,Gurdaspur,2008,0,2008/12/01
PUNJAB,Gurdaspur,2009,0,2009/12/01
PUNJAB,Hoshiarpur,2005,0,2005/12/01
PUNJAB,Hoshiarpur,2006,0,2006/12/01
PUNJAB,Hoshiarpur,2007,0,2007/12/01
PUNJAB,Hoshiarpur,2008,0,2008/12/01
PUNJAB,Hoshiarpur,2009,0,2009/12/01
PUNJAB,Jalandhar,2005,0,2005/12/01
PUNJAB,Jalandhar,2006,0,2006/12/01
PUNJAB,Jalandhar,2007,0,2007/12/01
PUNJAB,Jalandhar,2008,0,2008/12/01
PUNJAB,Jalandhar,2009,0,2009/12/01
PUNJAB,Kapurthala,2005,0,2005/12/01
PUNJAB,Kapurthala,2006,0,2006/12/01
PUNJAB,Kapurthala,2007,0,2007/12/01
PUNJAB,Kapurthala,2008,0,2008/12/01
PUNJAB,Kapurthala,2009,0,2009/12/01
PUNJAB,Ludhiana,2005,0,2005/12/01
PUNJAB,Ludhiana,2006,0,2006/12/01
PUNJAB,Ludhiana,2007,0,2007/12/01
PUNJAB,Ludhiana,2008,0,2008/12/01
PUNJAB,Ludhiana,2009,0,2009/12/01
PUNJAB,Mansa,2005,0,2005/12/01
PUNJAB,Mansa,2006,0,2006/12/01
PUNJAB,Mansa,2007,0,2007/12/01
PUNJAB,Mansa,2008,0,2008/12/01
PUNJAB,Mansa,2009,0,2009/12/01
PUNJAB,Moga,2005,0,2005/12/01
PUNJAB,Moga,2006,0,2006/12/01
PUNJAB,Moga,2007,0,2007/12/01
PUNJAB,Moga,2008,0,2008/12/01
PUNJAB,Moga,2009,0,2009/12/01
PUNJAB,Muktsar,2005,0,2005/12/01
PUNJAB,Muktsar,2006,0,2006/12/01
PUNJAB,Muktsar,2007,0,2007/12/01
PUNJAB,Muktsar,2008,0,2008/12/01
PUNJAB,Muktsar,2009,0,2009/12/01
PUNJAB,Nawanshahr,2005,0,2005/12/01
PUNJAB,Nawanshahr,2006,0,2006/12/01
PUNJAB,Nawanshahr,2007,0,2007/12/01
PUNJAB,Nawanshahr,2008,0,2008/12/01
PUNJAB,Nawanshahr,2009,0,2009/12/01
PUNJAB,Patiala,2005,0,2005/12/01
PUNJAB,Patiala,2006,0,2006/12/01
PUNJAB,Patiala,2007,0,2007/12/01
PUNJAB,Patiala,2008,0,2008/12/01
PUNJAB,Patiala,2009,0,2009/12/01
PUNJAB,Rupnagar,2005,0,2005/12/01
PUNJAB,Rupnagar,2006,0,2006/12/01
PUNJAB,Rupnagar,2007,0,2007/12/01
PUNJAB,Rupnagar,2008,0,2008/12/01
PUNJAB,Rupnagar,2009,0,2009/12/01
PUNJAB,Sangrur,2005,0,2005/12/01
PUNJAB,Sangrur,2006,0,2006/12/01
PUNJAB,Sangrur,2007,0,2007/12/01
PUNJAB,Sangrur,2008,0,2008/12/01
PUNJAB,Sangrur,2009,0,2009/12/01
RAJASTHAN,Ajmer,2005,0,2005/12/01
RAJASTHAN,Ajmer,2006,0,2006/12/01
RAJASTHAN,Ajmer,2007,0,2007/12/01
RAJASTHAN,Ajmer,2008,0,2008/12/01
RAJASTHAN,Ajmer,2009,0,2009/12/01
RAJASTHAN,Alwar,2005,0,2005/12/01
RAJASTHAN,Alwar,2006,0,2006/12/01
RAJASTHAN,Alwar,2007,0,2007/12/01
RAJASTHAN,Alwar,2008,0,2008/12/01
RAJASTHAN,Alwar,2009,0,2009/12/01
RAJASTHAN,Banswara,2005,0,2005/12/01
RAJASTHAN,Banswara,2006,0,2006/12/01
RAJASTHAN,Banswara,2007,0,2007/12/01
RAJASTHAN,Banswara,2008,0,2008/12/01
RAJASTHAN,Banswara,2009,0,2009/12/01
RAJASTHAN,Baran,2005,0,2005/12/01
RAJASTHAN,Baran,2006,0,2006/12/01
RAJASTHAN,Baran,2007,0,2007/12/01
RAJASTHAN,Baran,2008,0,2008/12/01
RAJASTHAN,Baran,2009,0,2009/12/01
RAJASTHAN,Barmer,2005,0,2005/12/01
RAJASTHAN,Barmer,2006,0,2006/12/01
RAJASTHAN,Barmer,2007,0,2007/12/01
RAJASTHAN,Barmer,2008,0,2008/12/01
RAJASTHAN,Barmer,2009,0,2009/12/01
RAJASTHAN,Bharatpur,2005,0,2005/12/01
RAJASTHAN,Bharatpur,2006,0,2006/12/01
RAJASTHAN,Bharatpur,2007,0,2007/12/01
RAJASTHAN,Bharatpur,2008,0,2008/12/01
RAJASTHAN,Bharatpur,2009,0,2009/12/01
RAJASTHAN,Bhilwara,2005,0,2005/12/01
RAJASTHAN,Bhilwara,2006,0,2006/12/01
RAJASTHAN,Bhilwara,2007,0,2007/12/01
RAJASTHAN,Bhilwara,2008,0,2008/12/01
RAJASTHAN,Bhilwara,2009,0,2009/12/01
RAJASTHAN,Bikaner,2005,0,2005/12/01
RAJASTHAN,Bikaner,2006,0,2006/12/01
RAJASTHAN,Bikaner,2007,0,2007/12/01
RAJASTHAN,Bikaner,2008,0,2008/12/01
RAJASTHAN,Bikaner,2009,0,2009/12/01
RAJASTHAN,Bundi,2005,0,2005/12/01
RAJASTHAN,Bundi,2006,0,2006/12/01
RAJASTHAN,Bundi,2007,0,2007/12/01
RAJASTHAN,Bundi,2008,0,2008/12/01
RAJASTHAN,Bundi,2009,0,2009/12/01
RAJASTHAN,Chittaurgarh,2005,0,2005/12/01
RAJASTHAN,Chittaurgarh,2006,0,2006/12/01
RAJASTHAN,Chittaurgarh,2007,0,2007/12/01
RAJASTHAN,Chittaurgarh,2008,0,2008/12/01
RAJASTHAN,Chittaurgarh,2009,0,2009/12/01
RAJASTHAN,Churu,2005,0,2005/12/01
RAJASTHAN,Churu,2006,0,2006/12/01
RAJASTHAN,Churu,2007,0,2007/12/01
RAJASTHAN,Churu,2008,0,2008/12/01
RAJASTHAN,Churu,2009,0,2009/12/01
RAJASTHAN,Dausa,2005,0,2005/12/01
RAJASTHAN,Dausa,2006,0,2006/12/01
RAJASTHAN,Dausa,2007,0,2007/12/01
RAJASTHAN,Dausa,2008,0,2008/12/01
RAJASTHAN,Dausa,2009,0,2009/12/01
RAJASTHAN,Dhaulpur,2005,0,2005/12/01
RAJASTHAN,Dhaulpur,2006,0,2006/12/01
RAJASTHAN,Dhaulpur,2007,0,2007/12/01
RAJASTHAN,Dhaulpur,2008,0,2008/12/01
RAJASTHAN,Dhaulpur,2009,0,2009/12/01
RAJASTHAN,Dungarpur,2005,0,2005/12/01
RAJASTHAN,Dungarpur,2006,0,2006/12/01
RAJASTHAN,Dungarpur,2007,0,2007/12/01
RAJASTHAN,Dungarpur,2008,0,2008/12/01
RAJASTHAN,Dungarpur,2009,0,2009/12/01
RAJASTHAN,Ganganagar,2005,0,2005/12/01
RAJASTHAN,Ganganagar,2006,0,2006/12/01
RAJASTHAN,Ganganagar,2007,0,2007/12/01
RAJASTHAN,Ganganagar,2008,0,2008/12/01
RAJASTHAN,Ganganagar,2009,0,2009/12/01
RAJASTHAN,Hanumangarh,2005,0,2005/12/01
RAJASTHAN,Hanumangarh,2006,0,2006/12/01
RAJASTHAN,Hanumangarh,2007,0,2007/12/01
RAJASTHAN,Hanumangarh,2008,0,2008/12/01
RAJASTHAN,Hanumangarh,2009,0,2009/12/01
RAJASTHAN,Jaipur,2005,0,2005/12/01
RAJASTHAN,Jaipur,2006,0,2006/12/01
RAJASTHAN,Jaipur,2007,0,2007/12/01
RAJASTHAN,Jaipur,2008,0,2008/12/01
RAJASTHAN,Jaipur,2009,0,2009/12/01
RAJASTHAN,Jaisalmer,2005,0,2005/12/01
RAJASTHAN,Jaisalmer,2006,0,2006/12/01
RAJASTHAN,Jaisalmer,2007,0,2007/12/01
RAJASTHAN,Jaisalmer,2008,0,2008/12/01
RAJASTHAN,Jaisalmer,2009,0,2009/12/01
RAJASTHAN,Jalor,2005,0,2005/12/01
RAJASTHAN,Jalor,2006,0,2006/12/01
RAJASTHAN,Jalor,2007,0,2007/12/01
RAJASTHAN,Jalor,2008,0,2008/12/01
RAJASTHAN,Jalor,2009,0,2009/12/01
RAJASTHAN,Jhalawar,2005,0,2005/12/01
RAJASTHAN,Jhalawar,2006,0,2006/12/01
RAJASTHAN,Jhalawar,2007,0,2007/12/01
RAJASTHAN,Jhalawar,2008,0,2008/12/01
RAJASTHAN,Jhalawar,2009,0,2009/12/01
RAJASTHAN,Jhunjhunun,2005,0,2005/12/01
RAJASTHAN,Jhunjhunun,2006,0,2006/12/01
RAJASTHAN,Jhunjhunun,2007,0,2007/12/01
RAJASTHAN,Jhunjhunun,2008,0,2008/12/01
RAJASTHAN,Jhunjhunun,2009,0,2009/12/01
RAJASTHAN,Jodhpur,2005,0,2005/12/01
RAJASTHAN,Jodhpur,2006,0,2006/12/01
RAJASTHAN,Jodhpur,2007,0,2007/12/01
RAJASTHAN,Jodhpur,2008,0,2008/12/01
RAJASTHAN,Jodhpur,2009,0,2009/12/01
RAJASTHAN,Karauli,2005,0,2005/12/01
RAJASTHAN,Karauli,2006,0,2006/12/01
RAJASTHAN,Karauli,2007,0,2007/12/01
RAJASTHAN,Karauli,2008,0,2008/12/01
RAJASTHAN,Karauli,2009,0,2009/12/01
RAJASTHAN,Kota,2005,0,2005/12/01
RAJASTHAN,Kota,2006,0,2006/12/01
RAJASTHAN,Kota,2007,0,2007/12/01
RAJASTHAN,Kota,2008,0,2008/12/01
RAJASTHAN,Kota,2009,0,2009/12/01
RAJASTHAN,Nagaur,2005,0,2005/12/01
RAJASTHAN,Nagaur,2006,0,2006/12/01
RAJASTHAN,Nagaur,2007,0,2007/12/01
RAJASTHAN,Nagaur,2008,0,2008/12/01
RAJASTHAN,Nagaur,2009,0,2009/12/01
RAJASTHAN,Pali,2005,0,2005/12/01
RAJASTHAN,Pali,2006,0,2006/12/01
RAJASTHAN,Pali,2007,0,2007/12/01
RAJASTHAN,Pali,2008,0,2008/12/01
RAJASTHAN,Pali,2009,0,2009/12/01
RAJASTHAN,Rajsamand,2005,0,2005/12/01
RAJASTHAN,Rajsamand,2006,0,2006/12/01
RAJASTHAN,Rajsamand,2007,0,2007/12/01
RAJASTHAN,Rajsamand,2008,0,2008/12/01
RAJASTHAN,Rajsamand,2009,0,2009/12/01
RAJASTHAN,"Sawai Madhopur",2005,0,2005/12/01
RAJASTHAN,"Sawai Madhopur",2006,0,2006/12/01
RAJASTHAN,"Sawai Madhopur",2007,0,2007/12/01
RAJASTHAN,"Sawai Madhopur",2008,0,2008/12/01
RAJASTHAN,"Sawai Madhopur",2009,0,2009/12/01
RAJASTHAN,Sikar,2005,0,2005/12/01
RAJASTHAN,Sikar,2006,0,2006/12/01
RAJASTHAN,Sikar,2007,0,2007/12/01
RAJASTHAN,Sikar,2008,0,2008/12/01
RAJASTHAN,Sikar,2009,0,2009/12/01
RAJASTHAN,Sirohi,2005,0,2005/12/01
RAJASTHAN,Sirohi,2006,0,2006/12/01
RAJASTHAN,Sirohi,2007,0,2007/12/01
RAJASTHAN,Sirohi,2008,0,2008/12/01
RAJASTHAN,Sirohi,2009,0,2009/12/01
RAJASTHAN,Tonk,2005,0,2005/12/01
RAJASTHAN,Tonk,2006,0,2006/12/01
RAJASTHAN,Tonk,2007,0,2007/12/01
RAJASTHAN,Tonk,2008,0,2008/12/01
RAJASTHAN,Tonk,2009,0,2009/12/01
RAJASTHAN,Udaipur,2005,0,2005/12/01
RAJASTHAN,Udaipur,2006,0,2006/12/01
RAJASTHAN,Udaipur,2007,0,2007/12/01
RAJASTHAN,Udaipur,2008,0,2008/12/01
RAJASTHAN,Udaipur,2009,0,2009/12/01
SIKKIM,East,2005,0,2005/12/01
SIKKIM,East,2006,0,2006/12/01
SIKKIM,East,2007,0,2007/12/01
SIKKIM,East,2008,0,2008/12/01
SIKKIM,East,2009,0,2009/12/01
SIKKIM,North,2005,0,2005/12/01
SIKKIM,North,2006,0,2006/12/01
SIKKIM,North,2007,0,2007/12/01
SIKKIM,North,2008,0,2008/12/01
SIKKIM,North,2009,0,2009/12/01
SIKKIM,South,2005,0,2005/12/01
SIKKIM,South,2006,0,2006/12/01
SIKKIM,South,2007,0,2007/12/01
SIKKIM,South,2008,0,2008/12/01
SIKKIM,South,2009,0,2009/12/01
SIKKIM,West,2005,0,2005/12/01
SIKKIM,West,2006,0,2006/12/01
SIKKIM,West,2007,0,2007/12/01
SIKKIM,West,2008,0,2008/12/01
SIKKIM,West,2009,0,2009/12/01
"TAMIL NADU",Ariyalur,2005,0,2005/12/01
"TAMIL NADU",Ariyalur,2006,0,2006/12/01
"TAMIL NADU",Ariyalur,2007,0,2007/12/01
"TAMIL NADU",Ariyalur,2008,0,2008/12/01
"TAMIL NADU",Ariyalur,2009,0,2009/12/01
"TAMIL NADU",Chennai,2005,1.432,2005/12/01
"TAMIL NADU",Chennai,2006,1.96266666666667,2006/12/01
"TAMIL NADU",Chennai,2007,0,2007/12/01
"TAMIL NADU",Chennai,2008,0,2008/12/01
"TAMIL NADU",Chennai,2009,0,2009/12/01
"TAMIL NADU",Coimbatore,2005,0,2005/12/01
"TAMIL NADU",Coimbatore,2006,0,2006/12/01
"TAMIL NADU",Coimbatore,2007,0,2007/12/01
"TAMIL NADU",Coimbatore,2008,0,2008/12/01
"TAMIL NADU",Coimbatore,2009,0,2009/12/01
"TAMIL NADU",Cuddalore,2005,0,2005/12/01
"TAMIL NADU",Cuddalore,2006,0,2006/12/01
"TAMIL NADU",Cuddalore,2007,0,2007/12/01
"TAMIL NADU",Cuddalore,2008,0,2008/12/01
"TAMIL NADU",Cuddalore,2009,0,2009/12/01
"TAMIL NADU",Dharmapuri,2005,0,2005/12/01
"TAMIL NADU",Dharmapuri,2006,0,2006/12/01
"TAMIL NADU",Dharmapuri,2007,0,2007/12/01
"TAMIL NADU",Dharmapuri,2008,0,2008/12/01
"TAMIL NADU",Dharmapuri,2009,0,2009/12/01
"TAMIL NADU",Dindigul,2005,0,2005/12/01
"TAMIL NADU",Dindigul,2006,0,2006/12/01
"TAMIL NADU",Dindigul,2007,0,2007/12/01
"TAMIL NADU",Dindigul,2008,0,2008/12/01
"TAMIL NADU",Dindigul,2009,0,2009/12/01
"TAMIL NADU",Erode,2005,0,2005/12/01
"TAMIL NADU",Erode,2006,0,2006/12/01
"TAMIL NADU",Erode,2007,0,2007/12/01
"TAMIL NADU",Erode,2008,0,2008/12/01
"TAMIL NADU",Erode,2009,0,2009/12/01
"TAMIL NADU",Kancheepuram,2005,0,2005/12/01
"TAMIL NADU",Kancheepuram,2006,0,2006/12/01
"TAMIL NADU",Kancheepuram,2007,0,2007/12/01
"TAMIL NADU",Kancheepuram,2008,0,2008/12/01
"TAMIL NADU",Kancheepuram,2009,0,2009/12/01
"TAMIL NADU",Kanniyakumari,2005,0,2005/12/01
"TAMIL NADU",Kanniyakumari,2006,0,2006/12/01
"TAMIL NADU",Kanniyakumari,2007,0,2007/12/01
"TAMIL NADU",Kanniyakumari,2008,0,2008/12/01
"TAMIL NADU",Kanniyakumari,2009,0,2009/12/01
"TAMIL NADU",Karur,2005,0,2005/12/01
"TAMIL NADU",Karur,2006,0,2006/12/01
"TAMIL NADU",Karur,2007,0,2007/12/01
"TAMIL NADU",Karur,2008,0,2008/12/01
"TAMIL NADU",Karur,2009,0,2009/12/01
"TAMIL NADU",Madurai,2005,0,2005/12/01
"TAMIL NADU",Madurai,2006,0,2006/12/01
"TAMIL NADU",Madurai,2007,0,2007/12/01
"TAMIL NADU",Madurai,2008,0,2008/12/01
"TAMIL NADU",Madurai,2009,0,2009/12/01
"TAMIL NADU",Nagapattinam,2005,0,2005/12/01
"TAMIL NADU",Nagapattinam,2006,0,2006/12/01
"TAMIL NADU",Nagapattinam,2007,0,2007/12/01
"TAMIL NADU",Nagapattinam,2008,0,2008/12/01
"TAMIL NADU",Nagapattinam,2009,0,2009/12/01
"TAMIL NADU",Namakkal,2005,0,2005/12/01
"TAMIL NADU",Namakkal,2006,0,2006/12/01
"TAMIL NADU",Namakkal,2007,0,2007/12/01
"TAMIL NADU",Namakkal,2008,0,2008/12/01
"TAMIL NADU",Namakkal,2009,0,2009/12/01
"TAMIL NADU",Perambalur,2005,0,2005/12/01
"TAMIL NADU",Perambalur,2006,0,2006/12/01
"TAMIL NADU",Perambalur,2007,0,2007/12/01
"TAMIL NADU",Perambalur,2008,0,2008/12/01
"TAMIL NADU",Perambalur,2009,0,2009/12/01
"TAMIL NADU",Pudukkottai,2005,0.852,2005/12/01
"TAMIL NADU",Pudukkottai,2006,0,2006/12/01
"TAMIL NADU",Pudukkottai,2007,0.055,2007/12/01
"TAMIL NADU",Pudukkottai,2008,0,2008/12/01
"TAMIL NADU",Pudukkottai,2009,0,2009/12/01
"TAMIL NADU",Ramanathapuram,2005,0.971875,2005/12/01
"TAMIL NADU",Ramanathapuram,2006,0,2006/12/01
"TAMIL NADU",Ramanathapuram,2007,0,2007/12/01
"TAMIL NADU",Ramanathapuram,2008,0,2008/12/01
"TAMIL NADU",Ramanathapuram,2009,0,2009/12/01
"TAMIL NADU",Salem,2005,0,2005/12/01
"TAMIL NADU",Salem,2006,0,2006/12/01
"TAMIL NADU",Salem,2007,0,2007/12/01
"TAMIL NADU",Salem,2008,0,2008/12/01
"TAMIL NADU",Salem,2009,0,2009/12/01
"TAMIL NADU",Sivaganga,2005,0.84807692307692,2005/12/01
"TAMIL NADU",Sivaganga,2006,0,2006/12/01
"TAMIL NADU",Sivaganga,2007,0,2007/12/01
"TAMIL NADU",Sivaganga,2008,0,2008/12/01
"TAMIL NADU",Sivaganga,2009,0,2009/12/01
"TAMIL NADU",Thanjavur,2005,0,2005/12/01
"TAMIL NADU",Thanjavur,2006,0,2006/12/01
"TAMIL NADU",Thanjavur,2007,0,2007/12/01
"TAMIL NADU",Thanjavur,2008,0,2008/12/01
"TAMIL NADU",Thanjavur,2009,0,2009/12/01
"TAMIL NADU",Theni,2005,0,2005/12/01
"TAMIL NADU",Theni,2006,0,2006/12/01
"TAMIL NADU",Theni,2007,0,2007/12/01
"TAMIL NADU",Theni,2008,0,2008/12/01
"TAMIL NADU",Theni,2009,0,2009/12/01
"TAMIL NADU","The Nilgiris",2005,0,2005/12/01
"TAMIL NADU","The Nilgiris",2006,0,2006/12/01
"TAMIL NADU","The Nilgiris",2007,0,2007/12/01
"TAMIL NADU","The Nilgiris",2008,0,2008/12/01
"TAMIL NADU","The Nilgiris",2009,0,2009/12/01
"TAMIL NADU",Thiruvallur,2005,0,2005/12/01
"TAMIL NADU",Thiruvallur,2006,0,2006/12/01
"TAMIL NADU",Thiruvallur,2007,0,2007/12/01
"TAMIL NADU",Thiruvallur,2008,0,2008/12/01
"TAMIL NADU",Thiruvallur,2009,0,2009/12/01
"TAMIL NADU",Thiruvarur,2005,0,2005/12/01
"TAMIL NADU",Thiruvarur,2006,0,2006/12/01
"TAMIL NADU",Thiruvarur,2007,0,2007/12/01
"TAMIL NADU",Thiruvarur,2008,0,2008/12/01
"TAMIL NADU",Thiruvarur,2009,0,2009/12/01
"TAMIL NADU",Thoothukkudi,2005,0,2005/12/01
"TAMIL NADU",Thoothukkudi,2006,0,2006/12/01
"TAMIL NADU",Thoothukkudi,2007,0,2007/12/01
"TAMIL NADU",Thoothukkudi,2008,0,2008/12/01
"TAMIL NADU",Thoothukkudi,2009,0,2009/12/01
